OID,param,emissions
981,Total,2.307892
982,Total,1.044414
983,Total,1.033299
984,Total,1.388926
985,Total,0.816564
986,Total,0.937548
987,Total,0.874289
988,Total,0.709128
989,Total,0.394209
990,Total,0.818863
991,Total,0.811754
992,Total,0.718913
993,Total,1.014984
994,Total,0.59868
995,Total,0.571411
998,Total,0.76387
999,Total,0.882511
1000,Total,0.558635
1002,Total,1.236724
1003,Total,1.071856
1004,Total,0.652676
1005,Total,0.824187
1006,Total,0.959277
1007,Total,0.8729
1008,Total,0.993923
1009,Total,1.56602
1016,Total,0.784684
1017,Total,2.633422
1018,Total,2.743244
1019,Total,2.673912
1020,Total,1.343774
1021,Total,0.893207
1022,Total,0.858809
1023,Total,0.72934
1024,Total,0.679644
1025,Total,0.544606
1026,Total,0.389024
1027,Total,0.720508
1028,Total,0.623993
1029,Total,0.557889
1030,Total,0.602019
1031,Total,0.691953
1032,Total,0.72979
1035,Total,0.844504
1036,Total,0.955265
1037,Total,0.538791
1038,Total,0.554616
1039,Total,0.683673
1040,Total,0.901983
1041,Total,2.051306
1042,Total,1.265797
1043,Total,0.981776
1044,Total,0.720011
1045,Total,0.85803
1046,Total,2.317798
1054,Total,0.750354
1055,Total,1.733036
1056,Total,2.660541
1057,Total,2.987856
1058,Total,2.749995
1059,Total,2.230923
1060,Total,1.293604
1061,Total,0.812191
1062,Total,0.60402
1063,Total,0.544596
1064,Total,0.394698
1065,Total,0.33744
1066,Total,0.58468
1067,Total,0.577713
1068,Total,0.534912
1069,Total,0.60358
1070,Total,0.556891
1073,Total,1.216686
1074,Total,1.914577
1075,Total,1.224536
1078,Total,2.974482
1080,Total,1.195384
1081,Total,1.571096
1082,Total,1.316841
1083,Total,1.245764
1084,Total,0.806992
1085,Total,1.150592
1092,Total,0.653132
1093,Total,1.887253
1094,Total,1.514311
1095,Total,2.362567
1096,Total,3.29039
1097,Total,2.242146
1098,Total,1.878263
1099,Total,1.142138
1100,Total,0.450871
1101,Total,0.545569
1102,Total,0.607164
1103,Total,0.767401
1104,Total,0.838608
1105,Total,0.689498
1106,Total,0.631803
1107,Total,0.521172
1110,Total,5.572816
1111,Total,3.534073
1112,Total,2.616854
1113,Total,1.894509
1116,Total,2.181093
1117,Total,3.038211
1119,Total,1.555457
1120,Total,1.028339
1121,Total,1.437452
1122,Total,0.938448
1123,Total,0.947935
1129,Total,0.653132
1130,Total,2.075856
1131,Total,2.260206
1132,Total,2.654274
1133,Total,2.595228
1134,Total,1.747196
1135,Total,1.927735
1136,Total,1.68741
1137,Total,1.083696
1138,Total,1.502552
1139,Total,0.72404
1140,Total,0.509121
1141,Total,0.958698
1143,Total,0.756454
1145,Total,5.303154
1146,Total,6.381394
1147,Total,4.162111
1148,Total,3.723097
1149,Total,3.027677
1150,Total,5.754334
1152,Total,5.645531
1153,Total,5.83893
1154,Total,4.081108
1155,Total,3.296567
1156,Total,1.290359
1157,Total,0.690081
1158,Total,0.632292
1159,Total,1.096012
1160,Total,1.195657
1161,Total,1.45621
1166,Total,0.55554
1167,Total,2.075856
1168,Total,2.260206
1169,Total,2.654274
1170,Total,2.595228
1171,Total,1.747196
1172,Total,1.927735
1173,Total,1.68741
1174,Total,1.083696
1175,Total,1.502552
1176,Total,0.72404
1177,Total,0.509121
1178,Total,0.958698
1181,Total,4.769011
1182,Total,6.416595
1183,Total,4.661822
1184,Total,3.72269
1185,Total,3.371011
1186,Total,3.027677
1187,Total,5.754334
1189,Total,5.645531
1190,Total,5.83893
1191,Total,4.081108
1192,Total,3.296567
1193,Total,1.290359
1194,Total,0.690081
1195,Total,0.632292
1196,Total,1.096012
1197,Total,1.195657
1198,Total,1.45621
1199,Total,0.593409
1200,Total,1.006221
1201,Total,1.026569
1202,Total,1.034242
1203,Total,1.177159
1204,Total,1.289288
1205,Total,1.894995
1206,Total,2.149477
1207,Total,1.025811
1208,Total,0.616116
1209,Total,1.455811
1210,Total,4.021822
1211,Total,1.888086
1213,Total,4.769011
1214,Total,6.416595
1215,Total,4.661822
1216,Total,3.72269
1217,Total,3.371011
1218,Total,4.280998
1219,Total,2.238265
1220,Total,2.365568
1221,Total,3.382564
1222,Total,3.413447
1223,Total,4.858912
1224,Total,4.717746
1225,Total,1.473119
1226,Total,3.093837
1227,Total,1.640954
1228,Total,1.852585
1229,Total,2.437229
1230,Total,1.607893
1231,Total,0.354911
1232,Total,1.046548
1233,Total,0.827864
1234,Total,0.811447
1235,Total,1.028646
1237,Total,0.718037
1238,Total,1.232015
1239,Total,1.238141
1240,Total,2.635674
1241,Total,2.307241
1242,Total,2.041666
1243,Total,3.265394
1244,Total,5.350323
1245,Total,5.419398
1246,Total,5.212013
1247,Total,6.004346
1248,Total,4.009024
1249,Total,5.345186
1250,Total,2.902492
1251,Total,2.847534
1252,Total,1.359595
1253,Total,1.577734
1254,Total,1.008942
1255,Total,2.101844
1256,Total,1.402204
1257,Total,4.646845
1258,Total,4.566154
1259,Total,2.841986
1260,Total,2.220285
1261,Total,1.374175
1264,Total,0.472335
1265,Total,0.504651
1266,Total,1.168641
1267,Total,0.669512
1268,Total,0.66128
1269,Total,2.463326
1270,Total,1.837987
1271,Total,2.225844
1272,Total,1.816417
1273,Total,1.852477
1274,Total,2.86256
1275,Total,3.253476
1276,Total,4.349086
1277,Total,3.450788
1278,Total,3.606374
1279,Total,2.751425
1280,Total,3.911756
