OID,param,emissions
870,Total,13.237444
871,Total,13.947237
872,Total,13.273245
875,Total,0.024698
876,Total,6.732686
877,Total,7.532817
878,Total,8.077288
879,Total,7.046222
880,Total,10.580112
881,Total,11.174002
882,Total,11.149529
883,Total,8.507177
885,Total,10.270606
887,Total,4.165945
888,Total,1.735692
889,Total,2.531474
890,Total,2.449216
891,Total,2.720863
892,Total,2.096893
893,Total,1.013476
895,Total,10.961563
896,Total,12.505432
897,Total,20.018812
898,Total,14.202464
899,Total,10.822411
900,Total,9.926479
901,Total,10.730552
902,Total,10.439961
903,Total,7.946089
904,Total,7.460902
905,Total,5.415785
906,Total,6.118622
907,Total,9.848129
908,Total,9.501074
909,Total,9.764569
910,Total,3.459941
911,Total,2.699811
912,Total,7.992858
913,Total,18.054197
914,Total,20.501579
915,Total,20.704795
916,Total,17.751909
917,Total,11.83496
920,Total,8.368719
921,Total,7.023648
922,Total,7.075147
923,Total,7.155599
924,Total,8.847047
925,Total,10.126827
926,Total,14.565366
927,Total,7.839121
930,Total,2.506897
931,Total,2.13376
932,Total,1.61279
933,Total,4.121156
934,Total,2.419905
936,Total,1.132465
937,Total,1.131216
938,Total,11.811696
939,Total,16.047399
940,Total,15.571131
941,Total,12.012075
942,Total,13.206138
943,Total,10.91831
944,Total,10.233922
945,Total,8.130404
946,Total,7.486639
947,Total,6.781874
948,Total,6.569528
949,Total,8.439411
950,Total,8.192446
951,Total,8.765015
952,Total,11.712829
953,Total,8.305775
954,Total,7.221029
955,Total,6.410638
956,Total,23.050603
957,Total,13.560841
961,Total,4.819295
962,Total,6.988638
963,Total,6.483942
964,Total,6.455938
965,Total,8.498149
966,Total,8.653872
967,Total,8.793789
968,Total,9.185438
972,Total,1.749995
973,Total,1.541812
974,Total,2.006776
976,Total,1.515579
977,Total,1.761949
979,Total,13.19174
980,Total,11.790772
981,Total,23.861196
982,Total,15.190762
983,Total,13.260283
984,Total,13.40158
985,Total,9.844484
986,Total,11.282085
987,Total,7.798395
988,Total,9.229595
989,Total,8.958123
990,Total,11.098804
991,Total,12.612455
992,Total,8.807023
993,Total,10.220746
994,Total,9.850214
995,Total,7.45584
998,Total,0.032504
999,Total,6.260517
1000,Total,8.811368
1002,Total,4.617522
1003,Total,5.923807
1004,Total,9.045216
1005,Total,5.964379
1006,Total,8.256046
1007,Total,10.547422
1008,Total,8.218412
1009,Total,8.281007
1011,Total,2.049233
1012,Total,2.837352
1013,Total,7.196287
1014,Total,1.25372
1016,Total,15.43256
1017,Total,23.509971
1018,Total,24.103965
1019,Total,23.712217
1020,Total,17.908903
1021,Total,15.672077
1022,Total,13.406439
1023,Total,13.480804
1024,Total,12.946861
1025,Total,7.5224
1026,Total,8.431715
1027,Total,11.511
1028,Total,9.517341
1029,Total,9.207731
1030,Total,10.645912
1031,Total,10.579673
1032,Total,9.820866
1035,Total,8.350206
1036,Total,8.88089
1037,Total,10.568143
