OID,param,emissions
452,Total,249.210403
453,Total,199.490402
454,Total,57.627258
455,Total,31.312351
456,Total,23.313003
457,Total,15.426225
458,Total,17.898448
459,Total,102.798683
460,Total,652.617004
461,Total,256.403717
462,Total,247.753189
463,Total,447.520538
464,Total,515.039672
466,Total,111.552452
467,Total,251.875015
468,Total,160.805053
469,Total,265.78833
470,Total,347.819305
471,Total,279.244506
472,Total,271.731262
473,Total,264.915344
474,Total,312.737457
475,Total,268.160583
476,Total,380.392822
477,Total,480.453308
478,Total,82.941963
479,Total,299.312835
480,Total,73.336105
481,Total,307.800567
483,Total,733.38861
485,Total,183.398681
486,Total,161.861175
487,Total,0
490,Total,327.341033
493,Total,299.799621
494,Total,195.214691
495,Total,241.539505
496,Total,246.989746
497,Total,218.210769
498,Total,178.835784
499,Total,115.818023
500,Total,44.100486
501,Total,27.091369
502,Total,40.208972
503,Total,19.00258
504,Total,557.172363
505,Total,663.702697
507,Total,498.925415
508,Total,321.992309
509,Total,343.676116
511,Total,438.963256
512,Total,117.163627
513,Total,212.421951
514,Total,284.8815
515,Total,268.505493
516,Total,288.831939
517,Total,224.945755
518,Total,239.837478
519,Total,318.789611
520,Total,276.510253
521,Total,291.202789
522,Total,436.377868
523,Total,371.68103
525,Total,683.585998
526,Total,368.812286
529,Total,247.015441
530,Total,453.704406
531,Total,341.993927
532,Total,144.050399
537,Total,289.667816
538,Total,152.858123
539,Total,174.22853
540,Total,258.886291
541,Total,186.660064
542,Total,193.837249
543,Total,71.201385
545,Total,41.218849
546,Total,77.223159
547,Total,41.331821
548,Total,21.10403
549,Total,549.133728
550,Total,757.678161
551,Total,552.606994
552,Total,452.282806
553,Total,661.627197
554,Total,440.412017
555,Total,173.027465
556,Total,7.08362
557,Total,489.016082
558,Total,292.547851
559,Total,245.572509
560,Total,303.15689
561,Total,339.74591
562,Total,310.635192
563,Total,257.209014
564,Total,178.094329
565,Total,249.286315
566,Total,364.860015
567,Total,255.918182
568,Total,291.775421
569,Total,11.296823
570,Total,605.7005
573,Total,318.570587
574,Total,293.225067
575,Total,181.134887
576,Total,214.696853
577,Total,227.477005
581,Total,142.266021
582,Total,140.606857
583,Total,179.314804
584,Total,183.144073
585,Total,181.703659
586,Total,57.008388
587,Total,121.727302
588,Total,71.201385
590,Total,41.218849
591,Total,77.223159
592,Total,41.331821
593,Total,521.193786
594,Total,1059.127563
595,Total,831.427001
596,Total,670.723632
597,Total,790.77716
598,Total,450.255279
599,Total,639.999023
600,Total,588.851562
601,Total,257.241821
602,Total,517.844421
603,Total,276.580566
604,Total,381.012664
605,Total,380.799041
606,Total,299.394622
607,Total,253.380981
608,Total,287.356628
609,Total,281.15924
610,Total,377.094207
611,Total,275.561126
612,Total,9.138906
613,Total,4.035433
614,Total,215.608169
616,Total,152.45877
617,Total,143.753433
618,Total,181.708038
619,Total,178.308273
620,Total,214.239929
621,Total,260.350341
622,Total,263.230133
623,Total,134.073944
624,Total,127.847915
625,Total,167.594863
626,Total,140.606857
627,Total,179.314804
628,Total,183.144073
629,Total,181.703659
630,Total,57.008388
631,Total,121.727302
632,Total,50.028285
633,Total,40.799743
634,Total,46.664478
635,Total,46.145938
636,Total,36.901527
637,Total,521.193786
638,Total,1059.127563
639,Total,831.427001
640,Total,670.723632
641,Total,665.299011
642,Total,402.774993
643,Total,301.853607
644,Total,152.697021
645,Total,216.181945
646,Total,113.561889
647,Total,174.604644
648,Total,173.393539
649,Total,276.729492
650,Total,146.380783
651,Total,300.577362
652,Total,293.980682
653,Total,272.529907
654,Total,352.954528
655,Total,296.713439
656,Total,584.028808
657,Total,420.480255
658,Total,13.817697
660,Total,152.45877
661,Total,143.753433
662,Total,181.708038
663,Total,178.308273
664,Total,214.239929
665,Total,260.350341
666,Total,263.230133
667,Total,134.073944
668,Total,127.847915
669,Total,167.594863
670,Total,96.027175
671,Total,172.376007
672,Total,223.472747
673,Total,155.513519
674,Total,54.177783
675,Total,93.032859
676,Total,43.225292
677,Total,50.50893
678,Total,43.481002
679,Total,29.982654
680,Total,48.112739
681,Total,485.748504
682,Total,476.645202
683,Total,759.462219
684,Total,812.761474
685,Total,628.433837
686,Total,665.299011
687,Total,402.774993
688,Total,301.853607
689,Total,152.697021
690,Total,216.181945
691,Total,113.561889
692,Total,174.604644
693,Total,173.393539
694,Total,276.729492
695,Total,146.380783
696,Total,300.577362
697,Total,293.980682
698,Total,272.529907
699,Total,352.954528
700,Total,296.713439
701,Total,584.028808
702,Total,420.480255
703,Total,13.817697
705,Total,254.882629
706,Total,295.307067
707,Total,414.144134
708,Total,536.942626
709,Total,506.252227
710,Total,627.38269
711,Total,530.043701
712,Total,246.801834
713,Total,199.211639
714,Total,185.252532
715,Total,133.660171
716,Total,164.316162
717,Total,203.006301
718,Total,258.12387
719,Total,72.501823
720,Total,106.814857
721,Total,62.10136
723,Total,68.373786
724,Total,52.363849
725,Total,24.84027
726,Total,634.601623
727,Total,553.385131
728,Total,868.454284
729,Total,813.783447
730,Total,526.183715
731,Total,572.210083
732,Total,329.051361
733,Total,263.847259
734,Total,331.226257
735,Total,413.817718
736,Total,121.512443
737,Total,320.193084
738,Total,285.295013
739,Total,166.448013
740,Total,145.72142
741,Total,198.214324
742,Total,284.44931
743,Total,336.485778
744,Total,297.281433
745,Total,291.406707
746,Total,649.72052
747,Total,211.441162
749,Total,181.673797
750,Total,334.715423
751,Total,398.271575
752,Total,415.741333
753,Total,163.378753
754,Total,237.433563
755,Total,299.289825
756,Total,358.351043
757,Total,246.173416
758,Total,200.751541
759,Total,132.930465
760,Total,221.73204
761,Total,152.152374
762,Total,102.831901
763,Total,116.204277
764,Total,65.59188
765,Total,166.260482
766,Total,158.852371
767,Total,106.992477
768,Total,86.677749
769,Total,14.56251
770,Total,723.189208
771,Total,775.361694
772,Total,757.705871
773,Total,747.838317
774,Total,953.661682
775,Total,747.509704
776,Total,689.923217
777,Total,422.220184
778,Total,330.959716
779,Total,342.194152
780,Total,320.517211
781,Total,287.098968
782,Total,317.488769
783,Total,269.397979
784,Total,249.127166
785,Total,147.799133
786,Total,257.127319
787,Total,369.209259
788,Total,319.438537
789,Total,435.807342
790,Total,168.718505
791,Total,312.291778
793,Total,267.396301
794,Total,217.811447
795,Total,240.706069
796,Total,292.380859
797,Total,158.896316
798,Total,145.390335
799,Total,367.409484
800,Total,339.587463
801,Total,227.465164
802,Total,135.213195
803,Total,149.63626
804,Total,275.253967
805,Total,111.363121
806,Total,337.110626
807,Total,160.454803
808,Total,171.42073
809,Total,92.62474
810,Total,98.826118
811,Total,44.628841
812,Total,972.509765
813,Total,750.159973
814,Total,963.51538
815,Total,922.851684
816,Total,722.485717
817,Total,585.520507
818,Total,465.494354
819,Total,420.684417
820,Total,380.755859
821,Total,413.014343
822,Total,279.071228
823,Total,282.927124
824,Total,217.579833
825,Total,241.297042
826,Total,202.016174
827,Total,411.216278
828,Total,391.926666
829,Total,249.519485
830,Total,298.254638
831,Total,247.958999
832,Total,183.706405
834,Total,257.392242
835,Total,253.885925
836,Total,296.343078
837,Total,281.798034
838,Total,118.851547
839,Total,108.08332
840,Total,372.880859
841,Total,572.42871
842,Total,240.383056
843,Total,178.479125
844,Total,159.01863
845,Total,434.374328
846,Total,190.128631
847,Total,147.783813
848,Total,80.526283
849,Total,149.563583
850,Total,98.915275
851,Total,631.102355
852,Total,645.471008
853,Total,837.843078
854,Total,928.230529
855,Total,844.132873
856,Total,814.224426
857,Total,828.578125
858,Total,733.853149
859,Total,541.058105
860,Total,699.403198
861,Total,551.656677
862,Total,307.700805
863,Total,334.342712
864,Total,305.488067
865,Total,411.630676
866,Total,195.95668
867,Total,272.720886
868,Total,276.203521
869,Total,437.380371
870,Total,227.678451
871,Total,369.533203
872,Total,364.445007
873,Total,935.33374
874,Total,645.715454
875,Total,38.073196
876,Total,479.268768
877,Total,288.352416
878,Total,154.853454
