OID,param,emissions
411,Meat,1.349823
412,Meat,0.717723
413,Meat,0.451684
414,Meat,53.521038
415,Meat,54.172454
416,Meat,3.331099
417,Meat,4.283545
418,Meat,4.827015
419,Meat,1.577553
420,Meat,3.366493
421,Meat,1.894119
422,Meat,3.60815
423,Meat,5.939932
424,Meat,7.698279
425,Meat,10.350308
426,Meat,12.022785
427,Meat,8.86774
428,Meat,23.483921
429,Meat,12.957337
430,Meat,10.592131
431,Meat,25.330928
432,Meat,17.939617
433,Meat,13.284337
434,Meat,13.545631
435,Meat,5.758579
436,Meat,16.70313
437,Meat,12.828878
445,Meat,5.308746
446,Meat,10.130016
449,Meat,4.873549
450,Meat,3.720825
451,Meat,2.261111
452,Meat,1.921317
453,Meat,1.550574
454,Meat,0.318487
455,Meat,1.157793
456,Meat,0.94556
457,Meat,0.565792
458,Meat,1.09669
459,Meat,60.698127
460,Meat,70.520675
461,Meat,4.370097
462,Meat,4.159828
463,Meat,5.471063
464,Meat,10.597925
466,Meat,1.102842
467,Meat,2.262535
468,Meat,2.116523
469,Meat,3.580719
470,Meat,11.223496
471,Meat,11.718211
472,Meat,4.353139
473,Meat,10.153767
474,Meat,12.962779
475,Meat,9.002339
476,Meat,11.478235
477,Meat,14.886232
478,Meat,1.109662
479,Meat,14.094232
480,Meat,8.110415
481,Meat,15.293722
486,Meat,7.702755
487,Meat,0
490,Meat,7.903211
493,Meat,6.367404
494,Meat,2.149368
495,Meat,2.292299
496,Meat,1.574693
497,Meat,1.282766
498,Meat,7.700296
499,Meat,8.664177
500,Meat,2.626247
501,Meat,1.277595
502,Meat,1.052672
503,Meat,0.952242
504,Meat,75.567985
505,Meat,3.162412
507,Meat,8.782877
508,Meat,9.798592
509,Meat,3.035953
511,Meat,9.035471
512,Meat,3.913573
513,Meat,5.936395
514,Meat,5.632026
515,Meat,2.431615
516,Meat,10.43015
517,Meat,8.87913
518,Meat,10.979167
519,Meat,7.88234
520,Meat,3.377806
521,Meat,9.304774
522,Meat,13.869292
523,Meat,13.919678
525,Meat,35.436134
526,Meat,26.12313
529,Meat,2.650542
530,Meat,18.351516
531,Meat,19.42266
532,Meat,14.069485
537,Meat,15.467655
538,Meat,4.320991
539,Meat,2.480438
540,Meat,1.806206
541,Meat,4.585902
542,Meat,2.077617
543,Meat,0.976943
545,Meat,0.661788
546,Meat,1.951433
547,Meat,1.297464
548,Meat,1.221592
549,Meat,78.251274
550,Meat,7.355436
551,Meat,2.516295
552,Meat,1.680673
553,Meat,5.672053
554,Meat,2.712588
555,Meat,2.611998
556,Meat,0.7553
557,Meat,5.282399
558,Meat,8.091051
559,Meat,7.408014
560,Meat,6.064691
561,Meat,11.633987
562,Meat,13.057684
563,Meat,7.466279
564,Meat,5.587146
565,Meat,8.241242
566,Meat,15.715446
567,Meat,7.749915
568,Meat,16.054552
569,Meat,3.069109
570,Meat,25.034717
573,Meat,2.596382
574,Meat,3.97509
575,Meat,20.057655
576,Meat,13.757063
577,Meat,19.84148
581,Meat,8.672803
582,Meat,2.268281
583,Meat,4.1715
584,Meat,1.730641
585,Meat,4.634626
586,Meat,1.002929
587,Meat,2.478505
588,Meat,0.976943
590,Meat,0.661788
591,Meat,1.951433
592,Meat,1.297464
593,Meat,69.167098
594,Meat,69.212112
595,Meat,2.246284
596,Meat,6.128236
597,Meat,4.497379
598,Meat,5.0649
599,Meat,3.709211
600,Meat,2.580654
601,Meat,11.91974
602,Meat,4.376476
603,Meat,7.625246
604,Meat,13.480598
605,Meat,7.545352
606,Meat,10.931973
607,Meat,9.096197
608,Meat,11.450751
609,Meat,15.069114
610,Meat,5.574577
611,Meat,10.103232
612,Meat,2.491783
613,Meat,1.099097
614,Meat,25.372419
616,Meat,4.305466
617,Meat,3.654662
618,Meat,20.95763
619,Meat,12.391934
620,Meat,6.6806
621,Meat,17.64862
622,Meat,15.281209
623,Meat,4.436682
624,Meat,5.544475
625,Meat,1.391349
626,Meat,2.268281
627,Meat,4.1715
628,Meat,1.730641
629,Meat,4.634626
630,Meat,1.002929
631,Meat,2.478505
632,Meat,1.736927
633,Meat,2.096938
634,Meat,1.685098
635,Meat,1.844907
636,Meat,0.866588
637,Meat,69.167098
638,Meat,69.212112
639,Meat,2.246284
640,Meat,6.128236
641,Meat,2.074628
642,Meat,7.330861
643,Meat,7.021256
644,Meat,4.915935
645,Meat,12.468951
646,Meat,1.895755
647,Meat,5.09958
648,Meat,4.009621
649,Meat,1.510596
650,Meat,3.017332
651,Meat,8.384398
652,Meat,9.760711
653,Meat,11.759968
654,Meat,6.394066
655,Meat,10.294666
656,Meat,33.743064
657,Meat,25.520122
658,Meat,1.707357
660,Meat,4.305466
661,Meat,3.654662
662,Meat,20.95763
663,Meat,12.391934
664,Meat,6.6806
665,Meat,17.64862
666,Meat,15.281209
667,Meat,4.436682
668,Meat,5.544475
669,Meat,1.391349
670,Meat,3.865411
671,Meat,2.454712
672,Meat,8.598009
673,Meat,3.67931
674,Meat,1.08846
675,Meat,4.467286
676,Meat,2.90549
677,Meat,1.022314
678,Meat,1.128123
679,Meat,1.059505
680,Meat,1.450576
681,Meat,88.952903
682,Meat,72.554916
683,Meat,7.539676
684,Meat,7.036944
685,Meat,8.964198
686,Meat,2.074628
687,Meat,7.330861
688,Meat,7.021256
689,Meat,4.915935
690,Meat,12.468951
691,Meat,1.895755
692,Meat,5.09958
693,Meat,4.009621
694,Meat,1.510596
695,Meat,3.017332
696,Meat,8.384398
697,Meat,9.760711
698,Meat,11.759968
699,Meat,6.394066
700,Meat,10.294666
701,Meat,33.743064
702,Meat,25.520122
703,Meat,1.707357
705,Meat,19.826299
706,Meat,15.723611
707,Meat,16.771093
708,Meat,20.604131
709,Meat,5.654688
710,Meat,23.021743
711,Meat,8.910084
712,Meat,3.6772
713,Meat,8.788208
714,Meat,1.866798
715,Meat,2.687016
716,Meat,2.92363
717,Meat,7.704174
718,Meat,7.80433
719,Meat,1.144822
720,Meat,4.610427
721,Meat,2.769459
723,Meat,1.64878
724,Meat,1.28505
725,Meat,2.767399
726,Meat,92.220726
727,Meat,11.481121
728,Meat,10.466575
729,Meat,8.814323
730,Meat,7.494976
731,Meat,4.790616
732,Meat,7.194866
733,Meat,11.319383
734,Meat,2.045711
735,Meat,2.451228
736,Meat,2.586192
737,Meat,2.112687
738,Meat,1.881753
739,Meat,1.355613
740,Meat,3.61928
741,Meat,3.216518
742,Meat,8.618477
743,Meat,11.903644
744,Meat,11.421276
745,Meat,9.776751
746,Meat,14.47513
747,Meat,8.71995
749,Meat,10.819757
750,Meat,8.889902
751,Meat,12.537187
752,Meat,18.005773
753,Meat,2.610731
754,Meat,5.114713
755,Meat,10.118968
756,Meat,4.638627
757,Meat,6.863025
758,Meat,7.895988
759,Meat,1.971332
760,Meat,7.567313
761,Meat,2.044912
762,Meat,2.887696
763,Meat,2.787394
764,Meat,1.537168
765,Meat,6.629971
766,Meat,2.751373
767,Meat,4.036749
768,Meat,2.30043
769,Meat,1.718778
770,Meat,94.413452
771,Meat,80.375694
772,Meat,9.106308
773,Meat,5.124993
774,Meat,6.507143
775,Meat,5.200755
776,Meat,7.025053
777,Meat,2.38609
778,Meat,4.368319
779,Meat,4.733502
780,Meat,3.276835
781,Meat,4.372223
782,Meat,1.614104
783,Meat,1.56913
784,Meat,3.291717
785,Meat,2.013857
786,Meat,12.826102
787,Meat,10.706132
788,Meat,11.442556
789,Meat,8.029885
790,Meat,9.41667
791,Meat,6.198791
793,Meat,11.288837
794,Meat,7.642657
795,Meat,10.647308
796,Meat,7.815976
797,Meat,2.561876
798,Meat,2.986624
799,Meat,15.561969
800,Meat,10.964627
801,Meat,5.50475
802,Meat,2.337423
803,Meat,7.524919
804,Meat,6.853086
805,Meat,1.017202
806,Meat,8.770744
807,Meat,5.57978
808,Meat,4.16525
809,Meat,4.049127
810,Meat,2.742889
811,Meat,1.809209
812,Meat,77.83628
813,Meat,10.277038
814,Meat,8.927932
815,Meat,3.118298
816,Meat,5.168032
817,Meat,7.110581
818,Meat,9.417833
819,Meat,4.996965
820,Meat,4.852952
821,Meat,6.521103
822,Meat,7.377411
823,Meat,2.336227
824,Meat,3.531327
825,Meat,1.547118
826,Meat,2.770343
827,Meat,10.186395
828,Meat,5.920531
829,Meat,9.574626
830,Meat,5.944351
831,Meat,6.429539
832,Meat,3.768574
834,Meat,10.743997
835,Meat,11.337289
836,Meat,8.276545
837,Meat,11.486097
838,Meat,2.29665
839,Meat,1.873235
840,Meat,13.200576
841,Meat,12.539401
842,Meat,8.917321
843,Meat,1.834842
844,Meat,4.688763
845,Meat,10.892094
846,Meat,4.114735
847,Meat,3.685549
848,Meat,3.964155
849,Meat,6.86356
850,Meat,2.905297
851,Meat,12.231318
852,Meat,13.987946
853,Meat,66.728744
854,Meat,75.682723
855,Meat,9.057779
856,Meat,9.549535
857,Meat,7.149585
858,Meat,4.067782
859,Meat,11.078487
860,Meat,8.187755
861,Meat,5.415643
862,Meat,4.728233
863,Meat,6.430274
864,Meat,2.747045
865,Meat,2.695445
866,Meat,2.071277
867,Meat,2.992058
868,Meat,2.38485
869,Meat,6.532147
870,Meat,4.382718
871,Meat,9.027885
872,Meat,7.532425
873,Meat,29.609645
874,Meat,27.695507
875,Meat,10.368598
876,Meat,9.757874
877,Meat,11.423638
878,Meat,4.356192
879,Meat,3.511119
880,Meat,1.724942
881,Meat,2.106426
882,Meat,14.089488
883,Meat,15.146971
884,Meat,10.203943
885,Meat,53.590061
886,Meat,3.622031
887,Meat,4.024588
888,Meat,2.323052
889,Meat,6.060747
890,Meat,4.972619
891,Meat,4.023018
892,Meat,3.048713
893,Meat,1.084729
894,Meat,1.100481
895,Meat,16.276262
896,Meat,15.274235
897,Meat,7.690018
898,Meat,7.736494
899,Meat,8.820166
900,Meat,8.416409
901,Meat,6.444332
902,Meat,8.396707
903,Meat,10.266121
904,Meat,7.750081
905,Meat,6.978782
906,Meat,7.075794
907,Meat,4.646367
908,Meat,7.630145
909,Meat,2.560966
910,Meat,1.416113
911,Meat,1.292395
912,Meat,1.542114
913,Meat,7.12801
914,Meat,12.699454
915,Meat,8.243804
916,Meat,2.023673
917,Meat,1.458764
920,Meat,2.345775
921,Meat,3.688746
922,Meat,3.412228
923,Meat,5.378806
924,Meat,8.216152
925,Meat,1.770469
926,Meat,1.853966
927,Meat,10.506259
928,Meat,6.824592
929,Meat,2.776463
930,Meat,3.07529
931,Meat,3.194303
932,Meat,2.288797
933,Meat,4.417747
934,Meat,3.147282
935,Meat,1.667707
936,Meat,0.654405
937,Meat,1.250569
938,Meat,16.752546
939,Meat,6.559289
940,Meat,8.187959
941,Meat,5.158929
942,Meat,1.667398
943,Meat,4.722283
944,Meat,6.873665
945,Meat,9.23748
946,Meat,9.089714
947,Meat,8.291923
948,Meat,8.88113
949,Meat,4.190381
950,Meat,3.542173
951,Meat,5.889614
952,Meat,2.909734
953,Meat,8.088327
954,Meat,10.014477
955,Meat,9.041967
956,Meat,2.074923
957,Meat,2.062328
960,Meat,2.943618
961,Meat,4.014082
962,Meat,2.383302
963,Meat,2.779677
964,Meat,2.801888
965,Meat,7.375958
966,Meat,6.47886
967,Meat,9.668104
968,Meat,41.815624
969,Meat,11.341053
970,Meat,4.038586
971,Meat,4.055652
972,Meat,3.117103
973,Meat,1.748135
974,Meat,2.900542
975,Meat,1.361992
976,Meat,1.452309
977,Meat,1.18462
978,Meat,1.197429
979,Meat,15.097918
980,Meat,13.275285
981,Meat,8.608912
982,Meat,4.532771
983,Meat,4.082955
984,Meat,7.020416
985,Meat,8.761614
986,Meat,9.413878
987,Meat,6.860971
988,Meat,3.166284
989,Meat,9.192517
990,Meat,3.816885
991,Meat,3.463148
992,Meat,4.094897
993,Meat,4.482713
994,Meat,8.013481
995,Meat,8.676977
998,Meat,2.65448
999,Meat,1.176994
1000,Meat,2.237944
1001,Meat,2.010403
1002,Meat,5.341
1003,Meat,1.948706
1004,Meat,2.156367
1005,Meat,2.485265
1006,Meat,3.073254
1007,Meat,3.646359
1008,Meat,29.05688
1009,Meat,10.509677
1010,Meat,3.510701
1011,Meat,1.653722
1012,Meat,0.70366
1013,Meat,0.402778
1014,Meat,0.527224
1015,Meat,0.754742
1016,Meat,16.546363
1017,Meat,7.565843
1018,Meat,3.942247
1019,Meat,6.853253
1020,Meat,5.683691
1021,Meat,6.816612
1022,Meat,6.59067
1023,Meat,2.387892
1024,Meat,5.354692
1025,Meat,7.828211
1026,Meat,3.226914
1027,Meat,4.677144
1028,Meat,3.84531
